SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,DOLLAR PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MSL,LATITUDE,LONGITUDE,geometry
PAST SALE,Townhouse,4887 NW Blandy Ter,Portland,OR,97229,360000,3,2.5,Arbor Park,1559,1742,2006,1471,231,161,Sold,http://www.redfin.com/OR/Portland/4887-NW-Blandy-Ter-97229/home/25741151,RMLS,17459873,45.5552,-122.8416075,POINT (-13674665.19512718 5709353.983234425)
PAST SALE,Townhouse,16228 NW Fescue Ct Unit End,Portland,OR,97229,373500,3,2.5,NW Washington Co or Sauvie Island,1576,3049,2001,380,237,250,Sold,http://www.redfin.com/OR/Portland/16228-NW-Fescue-Ct-97229/unit-End/home/146429025,RMLS,20300882,45.5641559,-122.8441091,POINT (-13674943.67196534 5710777.883081577)
PAST SALE,Townhouse,1235 N Morgan St,Portland,OR,97217,399000,2,2.5,ARBOR LODGE/KENTON,1039,871,2016,492,384,179,Sold,http://www.redfin.com/OR/Portland/1235-N-Morgan-St-97217/home/105495135,RMLS,20610379,45.574609,-122.67957439999999,POINT (-13656627.75294352 5712440.110096048)
PAST SALE,Townhouse,6764 NW 163rd Ave,Portland,OR,97229,422500,3,2.5,NW Washington Co or Sauvie Island,1772,2613,2014,747,238,201,Sold,http://www.redfin.com/OR/Portland/6764-NW-163rd-Ave-97229/home/54836275,RMLS,19382232,45.5684968,-122.8449311,POINT (-13675035.17658678 5711468.125082125)
PAST SALE,Single Family Residential,13497 NW Greenwood Dr,Portland,OR,97229,870000,5,3.0,NW Washington Co or Sauvie Island,3754,7840,2015,1101,232,125,Sold,http://www.redfin.com/OR/Portland/13497-NW-Greenwood-Dr-97229/home/65681378,RMLS,18190499,45.560848799999995,-122.8155821,POINT (-13671768.06085148 5710252.060339164)
PAST SALE,Single Family Residential,13943 NW Meadowridge Dr,Portland,OR,97229,770375,4,3.5,NW Washington Co or Sauvie Island,3488,6534,2000,767,221,27,Sold,http://www.redfin.com/OR/Portland/13943-NW-Meadowridge-Dr-97229/home/26705798,RMLS,19285344,45.552499600000004,-122.82054309999998,POINT (-13672320.31684531 5708924.690772956)
PAST SALE,Single Family Residential,9068 SE Hamilton Ln,Happy Valley,OR,97086,625000,5,3.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",3302,7840,2007,176,189,48,Sold,http://www.redfin.com/OR/Happy-Valley/9068-SE-Hamilton-Ln-97086/home/26083542,RMLS,20456989,45.4576954,-122.541781,POINT (-13641288.66182085 5693866.37281948)
PAST SALE,Townhouse,6865 NW 164th Ave,Portland,OR,97229,430000,4,2.5,NW Washington Co or Sauvie Island,1965,2613,2014,1241,219,175,Sold,http://www.redfin.com/OR/Portland/6865-NW-164th-Ave-97229/home/54836105,RMLS,18032010,45.568961,-122.84639170000001,POINT (-13675197.76983503 5711541.940199066)
PAST SALE,Single Family Residential,5743 NW Lark Meadow Ter,Portland,OR,97229,490000,4,2.5,NW Washington Co or Sauvie Island,2473,4356,2006,647,198,95,Sold,http://www.redfin.com/OR/Portland/5743-NW-Lark-Meadow-Ter-97229/home/26670357,RMLS,19357235,45.5609851,-122.8540385,POINT (-13676049.00771723 5710273.731173852)
PAST SALE,Other,309 N Bridgeton Rd Unit B,Portland,OR,97217,239000,2,1.0,Portland North,755,5227,2003,116,317,300,Sold,http://www.redfin.com/OR/Portland/309-N-Bridgeton-Rd-97217/unit-B/home/114084092,RMLS,21417340,45.603123,-122.6688725,POINT (-13655436.422885 5716975.912084636)
PAST SALE,Single Family Residential,13710 SW Willow Top Ln,Tigard,OR,97224,423900,3,3.5,"Tigard, Tualatin, Sherwood, Wilsonville",2062,2613,2001,1178,206,92,Sold,http://www.redfin.com/OR/Tigard/13710-SW-Willow-Top-Ln-97224/home/26560083,RMLS,18615911,45.406186,-122.818067,POINT (-13672044.67865416 5685695.440637139)
PAST SALE,Single Family Residential,16774 NW Antonio St,Portland,OR,97229,559900,5,2.5,NW Washington Co or Sauvie Island,2907,3049,2016,806,193,34,Sold,http://www.redfin.com/OR/Portland/16774-NW-Antonio-St-97229/home/104416746,RMLS,19651641,45.5703966,-122.850021,POINT (-13675601.78166297 5711770.227088356)
MLS Listing,Single Family Residential,14882 NW Shackelford Rd,Portland,OR,97229,529000,3,2.5,Bethany Creek Falls,1593,3049,2016,1,332,117,Active,http://www.redfin.com/OR/Portland/14882-NW-Shackelford-Rd-97229/home/112775537,RMLS,21250225,45.571059999999996,-122.83046999999999,POINT (-13673425.37429846 5711875.721900424)
MLS Listing,Single Family Residential,15121 SW 154th Ave,Tigard,OR,97224,939900,4,3.5,"Tigard, Tualatin, Sherwood, Wilsonville",4811,6098,2016,1,195,163,Active,http://www.redfin.com/OR/Tigard/15121-SW-154th-Ave-97224/home/112840714,RMLS,21094808,45.410421899999996,-122.8363112,POINT (-13674075.61370809 5686367.099823239)
MLS Listing,Townhouse,4882 NW Olivares Ter,Portland,OR,97229,450000,2,2.5,ARBOR PARC/BETHANY,1559,1742,2009,2,289,240,Active,http://www.redfin.com/OR/Portland/4882-NW-Olivares-Ter-97229/home/25814359,RMLS,21020607,45.555206,-122.842724,POINT (-13674789.48333865 5709354.93709933)
MLS Listing,Single Family Residential,7732 NW Kaiser Rd,Portland,OR,97229,625382,4,2.5,NW Washington Co or Sauvie Island,1642,3049,2019,2,381,94,Active,http://www.redfin.com/OR/Portland/7732-NW-Kaiser-Rd-97229/home/170143640,RMLS,21385968,45.575878,-122.836331,POINT (-13674077.81783401 5712641.924506613)
MLS Listing,Townhouse,16104 NW Fescue Ct,Portland,OR,97229,399950,3,2.5,BETHANY,1480,1742,2000,2,270,249,Active,http://www.redfin.com/OR/Portland/16104-NW-Fescue-Ct-97229/home/25862678,RMLS,21629739,45.5645033,-122.84211090000002,POINT (-13674721.23335884 5710833.120831296)
MLS Listing,Single Family Residential,10177 NW Barnhart Ln,Portland,OR,97229,875000,4,3.0,NW Washington Co or Sauvie Island,3022,4791,2017,3,290,105,Active,http://www.redfin.com/OR/Portland/10177-NW-Barnhart-Ln-97229/home/143504584,RMLS,21012433,45.531931,-122.781846,POINT (-13668012.57537813 5705655.501907826)
MLS Listing,Single Family Residential,17500 SE Reserve Loop,Milwaukie,OR,97267,399900,3,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1559,871,2005,3,257,190,Active,http://www.redfin.com/OR/Milwaukie/17500-SE-Reserve-Loop-97267/home/25981345,RMLS,21193671,45.3967937,-122.6124365,POINT (-13649153.99610259 5684206.344174528)
MLS Listing,Townhouse,16115 NW Fescue Ct,Portland,OR,97229,449000,4,3.0,Springville Townhomes,1832,871,2000,3,245,253,Active,http://www.redfin.com/OR/Portland/16115-NW-Fescue-Ct-97229/home/26704872,RMLS,21079718,45.565018,-122.842468,POINT (-13674760.985549 5710914.960462647)
MLS Listing,Townhouse,15590 NW Brugger Rd,Portland,OR,97229,485000,3,2.5,NORTH BETHANY,1625,1306,2018,3,298,130,Active,http://www.redfin.com/OR/Portland/15590-NW-Brugger-Rd-97229/home/144694014,RMLS,21075235,45.5690577,-122.8376154,POINT (-13674220.79658798 5711557.317100073)
MLS Listing,Single Family Residential,14930 SW Brooklet Pl,Portland,OR,97224,1640000,5,4.5,"Tigard, Tualatin, Sherwood, Wilsonville",6201,19602,2003,6,264,21,Active,http://www.redfin.com/OR/Tigard/14930-SW-Brooklet-Pl-97224/home/26638569,RMLS,21241238,45.411943,-122.836749,POINT (-13674124.34938115 5686608.303075356)
MLS Listing,Townhouse,16012 NW Hosmer Ln,Portland,OR,97229,399990,2,2.0,NW Washington Co or Sauvie Island,1391,1742,2021,8,288,250,Active,http://www.redfin.com/OR/PORTLAND/16012-NW-HOSMER-LN-97229/home/175215647,RMLS,21682127,45.571794,-122.842151,POINT (-13674725.69727042 5711992.445077008)
MLS Listing,Townhouse,11805 SE Pine St,Portland,OR,97216,435000,3,2.5,Portland Southeast,1650,2178,2005,8,264,190,Active,http://www.redfin.com/OR/Portland/11805-SE-Pine-St-97216/home/26594471,RMLS,21018481,45.52059570000001,-122.541551,POINT (-13641263.05833796 5703854.371732018)
MLS Listing,Single Family Residential,2922 NW 110th Ter,Portland,OR,97229,769950,4,2.5,NW Washington Co or Sauvie Island,2784,6969,2009,8,277,17,Active,http://www.redfin.com/OR/Portland/2922-NW-110th-Ter-97229/home/25846424,RMLS,21319519,45.54089129999999,-122.7893165,POINT (-13668844.1876341 5707079.511754845)
MLS Listing,Single Family Residential,7518 NW Lauren Ave,Portland,OR,97229,625000,4,2.5,RIDGELINE AT BETHANY,1642,2613,2021,8,381,79,Active,http://www.redfin.com/OR/PORTLAND/7518-NW-LAUREN-AVE-97229/home/170144944,RMLS,21039816,45.574063,-122.83466499999999,POINT (-13673892.35956234 5712353.278821416)
MLS Listing,Townhouse,14944 NW Orchid St,Portland,OR,97229,389888,2,2.5,NORTH BETHANY,1371,871,2017,9,284,270,Active,http://www.redfin.com/OR/Portland/14944-NW-Orchid-St-97229/home/112841410,RMLS,21602419,45.5717728,-122.83069270000001,POINT (-13673450.16514907 5711989.073759507)
MLS Listing,Single Family Residential,16380 SW Hazeltine Ln,Tigard,OR,97224,679900,4,3.0,BULL MOUNTAIN,2670,5227,2007,9,255,140,Active,http://www.redfin.com/OR/Tigard/16380-SW-Hazeltine-Ln-97224/home/25790246,RMLS,21498905,45.4114184,-122.84568870000001,POINT (-13675119.512233 5686525.115683116)
MLS Listing,Single Family Residential,15763 SW Huntwood Pl,Portland,OR,97224,638900,4,3.0,"Tigard, Tualatin, Sherwood, Wilsonville",2730,5662,2005,9,234,33,Active,http://www.redfin.com/OR/Portland/15763-SW-Huntwood-Ct-97224/home/26723249,RMLS,21305815,45.405778000000005,-122.83091200000001,POINT (-13673474.5775134 5685630.749382985)
MLS Listing,Single Family Residential,7716 NW Kaiser Rd,Portland,OR,97229,669385,4,2.5,Lot 19,1837,3049,2019,10,364,93,Active,http://www.redfin.com/OR/Portland/7716-NW-Kaiser-Rd-97229/home/170143638,RMLS,21276783,45.575701,-122.83633700000001,POINT (-13674078.48575095 5712613.775178023)
MLS Listing,Townhouse,28 NE 134th Pl,Portland,OR,97230,424900,4,3.0,HARTS CROSSING,1632,2178,2021,11,260,148,Active,http://www.redfin.com/OR/Portland/28-NE-134th-Pl-97230/home/171721090,RMLS,21643824,45.522696,-122.52436100000001,POINT (-13639349.47629123 5704188.072931631)
MLS Listing,Townhouse,16185 NW Fescue Ct,Portland,OR,97229,439900,3,2.5,SPRINGVILLE MEADOWS,1832,871,2001,11,240,252,Active,http://www.redfin.com/OR/Portland/16185-NW-Fescue-Ct-97229/home/26561023,RMLS,21217643,45.564607,-122.8433499,POINT (-13674859.15820793 5710849.609540693)
MLS Listing,Townhouse,1423 SE Harney St,Portland,OR,97202,475000,2,2.5,SELLWOOD,1220,871,2005,12,389,220,Active,http://www.redfin.com/OR/Portland/1423-SE-Harney-St-97202/home/26575448,RMLS,21437069,45.462334999999996,-122.6516146,POINT (-13653515.28224484 5694602.71851106)
MLS Listing,Single Family Residential,3775 NW Hilton Head Ter,Portland,OR,97229,799000,4,2.5,WILLOW CREEK HEIGHTS,2942,8712,2001,15,272,33,Active,http://www.redfin.com/OR/Portland/3775-NW-Hilton-Head-Ter-97229/home/26717336,RMLS,21388819,45.546644,-122.8156584,POINT (-13671776.55452863 5707993.875483843)
MLS Listing,Single Family Residential,2037 NW Woodrose Dr,Portland,OR,97229,1295000,4,3.5,NW Washington Co or Sauvie Island,4385,10454,2002,15,295,25,Active,http://www.redfin.com/OR/Portland/2037-NW-Woodrose-Dr-97229/home/26650453,RMLS,21338426,45.5343778,-122.8062783,POINT (-13670732.36657304 5706044.335485736)
MLS Listing,Single Family Residential,16393 NW Canton St,Portland,OR,97229,679000,5,3.0,ARBOR OAKS/NORTH BETHANY,2266,3484,2013,16,300,133,Active,http://www.redfin.com/OR/Portland/16393-NW-Canton-St-97229/home/45459659,RMLS,21595645,45.565381099999996,-122.845396,POINT (-13675086.92901805 5710972.695458394)
MLS Listing,Single Family Residential,15442 SE Clark St,Happy Valley,OR,97086,825000,5,3.0,Pioneer Highlands,3181,5662,2018,16,259,65,Active,http://www.redfin.com/OR/Happy-Valley/15442-SE-Clark-St-97086/home/113922454,RMLS,21401739,45.451071,-122.50429799999999,POINT (-13637116.07334744 5692815.126755924)
MLS Listing,Single Family Residential,12995 NW Greenwood Dr,Portland,OR,97229,875000,4,2.5,Bethany / Arbor Heights East,3209,5227,2013,16,273,74,Active,http://www.redfin.com/OR/Portland/12995-NW-Greenwood-Dr-97229/home/49792259,RMLS,21014266,45.5605404,-122.8103581,POINT (-13671186.52783158 5710203.026891124)
MLS Listing,Single Family Residential,13885 SW 163rd Ter,Tigard,OR,97223,675000,3,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",2917,6534,2003,17,231,33,Active,http://www.redfin.com/OR/Tigard/13885-SW-163rd-Ter-97223/home/26698847,RMLS,21189858,45.4193342,-122.8446945,POINT (-13675008.83839525 5687780.429928684)
MLS Listing,Townhouse,15144 NW Marianna St,Portland,OR,97229,399900,2,2.5,Bethany Creek Park,1349,871,2018,22,296,281,Active,http://www.redfin.com/OR/Portland/15144-NW-Marianna-St-97229/home/144694370,RMLS,21677491,45.570127,-122.833105,POINT (-13673718.70115671 5711727.355268777)
MLS Listing,Single Family Residential,12898 NW Bayonne Ln,Portland,OR,97229,689900,4,2.5,BAUER HIGHLANDS,2701,5227,2003,22,255,17,Active,http://www.redfin.com/OR/Portland/12898-NW-Bayonne-Ln-97229/home/26711806,RMLS,21373285,45.551763799999996,-122.8097358,POINT (-13671117.25371246 5708807.721532601)
MLS Listing,Single Family Residential,13661 NW Stonebridge Dr,Portland,OR,97229,809000,4,3.0,NW Washington Co or Sauvie Island,2862,6969,2003,23,283,29,Active,http://www.redfin.com/OR/Portland/13661-NW-Stonebridge-Dr-97229/home/26696581,RMLS,21386461,45.5484661,-122.8177953,POINT (-13672014.43314851 5708283.508943157)
MLS Listing,Single Family Residential,13823 NW Glendoveer Dr,Portland,OR,97231,1395000,4,5.5,"Portland West, Raleigh Hills",6939,50093,2001,24,201,56,Active,http://www.redfin.com/OR/Portland/13823-NW-Glendoveer-Dr-97231/home/26527334,RMLS,21167550,45.5967222,-122.82033329999999,POINT (-13672296.96201614 5715957.518274885)
MLS Listing,Single Family Residential,2526 NW Rhodes Ln,Portland,OR,97229,688888,3,2.5,FOREST HEIGHTS,1849,6098,2000,26,373,85,Active,http://www.redfin.com/OR/Portland/2526-NW-Rhodes-Ln-97229/home/26553106,RMLS,21304477,45.5413616,-122.7761616,POINT (-13667379.79086467 5707154.260144223)
MLS Listing,Single Family Residential,4510 NW Ashbrook Dr Lot 200,Portland,OR,97229,949950,5,3.0,THOMPSON WOODS - WHH,2971,5662,2021,29,320,87,Active,http://www.redfin.com/OR/Portland/4510-NW-Ashbrook-Dr-97229/unit-200/home/176027757,RMLS,21273108,45.552115,-122.8047885,POINT (-13670566.52279566 5708863.551182852)
MLS Listing,Single Family Residential,1811 NW Cedar Ridge Dr,Portland,OR,97229,1470000,4,3.5,Ridgeview,4948,12632,2002,30,297,53,Active,http://www.redfin.com/OR/Portland/1811-NW-Cedar-Ridge-Dr-97229/home/25735255,RMLS,21009576,45.535739,-122.76295,POINT (-13665909.0822801 5706260.658105496)
MLS Listing,Single Family Residential,13158 NW Hartford St,Portland,OR,97229,700000,4,2.5,Crystal Park,2724,5662,2000,31,257,15,Active,http://www.redfin.com/OR/Portland/13158-NW-Hartford-St-97229/home/26670383,RMLS,21640485,45.5447451,-122.81235520000001,POINT (-13671408.84398665 5707692.044205034)
MLS Listing,Single Family Residential,5260 NW 126th Ter,Portland,OR,97229,739000,5,3.0,Bannister Creek,3416,8276,2004,32,216,17,Active,http://www.redfin.com/OR/Portland/5260-NW-126th-Ter-97229/home/26654094,RMLS,21404074,45.557393700000006,-122.80567920000001,POINT (-13670665.67506611 5709702.738930353)
MLS Listing,Single Family Residential,7 Garibaldi St,Lake Oswego,OR,97035,1450000,4,3.5,"Lake Oswego, West Linn",6303,10454,2003,36,230,88,Active,http://www.redfin.com/OR/Lake-Oswego/7-Garibaldi-St-97035/home/26514032,RMLS,21421061,45.4377713,-122.71986509999998,POINT (-13661112.89315122 5690704.929878311)
MLS Listing,Townhouse,71 NE 134th Pl,Portland,OR,97230,402900,3,2.5,HARTS CROSSING,1513,1742,2021,36,266,148,Active,http://www.redfin.com/OR/Portland/71-NE-134th-Pl-97230/home/171721105,RMLS,21373791,45.523046,-122.52498899999999,POINT (-13639419.38493145 5704243.683065063)
MLS Listing,Single Family Residential,15303 SE Bybee Dr,Portland,OR,97236,595000,5,3.0,Portland Southeast,3405,7840,2003,37,175,33,Active,http://www.redfin.com/OR/Portland/15303-SE-Bybee-Dr-97236/home/26611591,RMLS,21308369,45.4718244,-122.50665659999999,POINT (-13637378.63149842 5696108.959239019)
MLS Listing,Single Family Residential,9446 N Haven Ave,Portland,OR,97203,479000,3,2.5,PORTSMOUTH/UNIVERSITY PARK,1560,2613,2006,43,307,98,Active,http://www.redfin.com/OR/Portland/9446-N-Haven-Ave-97203/home/26594432,RMLS,21273715,45.591025099999996,-122.717643,POINT (-13660865.53011073 5715051.183757543)
MLS Listing,Single Family Residential,7216 SE 154th Ave,Portland,OR,97236,579900,4,2.5,Portland Southeast,2630,8276,2003,47,220,33,Active,http://www.redfin.com/OR/Portland/7216-SE-154th-Ave-97236/home/25800408,RMLS,21636315,45.4704987,-122.50460690000001,POINT (-13637150.45993815 5695898.517278793)
MLS Listing,Single Family Residential,15127 SE Northern Heights Dr Lot 19,Happy Valley,OR,97086,995000,4,3.5,JACKSON HILLS,2992,6969,2021,47,333,42,Active,http://www.redfin.com/OR/Happy-Valley/15127-SE-Northern-Heights-Dr-97086/unit-19/home/171235496,RMLS,21487696,45.4584786,-122.50936899999999,POINT (-13637680.57448525 5693990.669358806)
MLS Listing,Single Family Residential,8947 SE Stillwater Ln Lot 42,Happy Valley,OR,97086,899500,4,3.0,JACKSON HILLS,2413,6969,2021,47,373,42,Active,http://www.redfin.com/OR/Portland/8947-SE-Stillwater-LN-97086/unit-42/home/166841641,RMLS,21623378,45.458161,-122.50805700000001,POINT (-13637534.52331334 5693940.264936086)
MLS Listing,Single Family Residential,4135 NW Devoto Ln,Portland,OR,97229,1475000,4,3.5,Forest Heights,5099,11761,2007,51,289,26,Active,http://www.redfin.com/OR/Portland/4135-NW-Devoto-Ln-97229/home/26635763,RMLS,21604363,45.5487714,-122.77973229999999,POINT (-13667777.27937044 5708332.039083361)
MLS Listing,Single Family Residential,16123 SE Rural Ct,Portland,OR,97236,569900,3,2.5,Portland Southeast,2350,6534,2002,51,243,33,Active,http://www.redfin.com/OR/Portland/16123-SE-Rural-Ct-97236/home/25771648,RMLS,21699216,45.4715454,-122.49729860000001,POINT (-13636336.90370358 5696064.670295743)
MLS Listing,Single Family Residential,17230 NW Catalpa St,Portland,OR,97229,729900,5,3.5,Bethany,2970,2613,2016,51,246,48,Active,http://www.redfin.com/OR/Portland/17230-NW-Catalpa-St-97229/home/112840665,RMLS,21684645,45.5767843,-122.8545426,POINT (-13676105.12387254 5712786.06000142)
MLS Listing,Single Family Residential,3005 NW Chapin Dr,Portland,OR,97229,1249000,4,2.5,FOREST HEIGHTS,4108,11761,2000,51,304,52,Active,http://www.redfin.com/OR/Portland/3005-NW-Chapin-Dr-97229/home/25789033,RMLS,21301154,45.5476878,-122.76852290000001,POINT (-13666529.45467035 5708159.792454297)
MLS Listing,Single Family Residential,5053 NW Bannister Dr,Portland,OR,97229,775000,5,3.0,NW Washington Co or Sauvie Island,3352,5662,2004,53,231,14,Active,http://www.redfin.com/OR/Portland/5053-NW-Bannister-Dr-97229/home/26662327,RMLS,21037575,45.556172600000004,-122.8084463,POINT (-13670973.70722908 5709508.60606546)
MLS Listing,Single Family Residential,15009 SE Northern Heights Dr Lot 16,Happy Valley,OR,97086,1100000,4,3.5,JACKSON HILLS,3072,6969,2021,59,358,42,Active,http://www.redfin.com/OR/Happy-Valley/15009-SE-Northern-Heights-Dr-97086/unit-16/home/166808459,RMLS,21016466,45.4584786,-122.50936899999999,POINT (-13637680.57448525 5693990.669358806)
MLS Listing,Single Family Residential,8672 SE 133rd Pl,Happy Valley,OR,97086,850000,3,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2834,10890,2004,62,300,42,Active,http://www.redfin.com/OR/Happy-Valley/8672-SE-133rd-Pl-97086/home/26056860,RMLS,21607478,45.460567299999994,-122.5239038,POINT (-13639298.58102004 5694322.161689535)
MLS Listing,Single Family Residential,11345 NW Odeon Ln,Portland,OR,97229,625000,4,2.5,NW Washington Co or Sauvie Island,2492,3484,2006,66,251,72,Active,http://www.redfin.com/OR/Portland/11345-NW-Odeon-Ln-97229/home/25757040,RMLS,21030561,45.537246,-122.7932247,POINT (-13669279.24646802 5706500.157445636)
MLS Listing,Townhouse,67 NE 134th Pl,Portland,OR,97230,402900,3,2.5,HARTS CROSSING,1323,2178,2021,71,305,148,Active,http://www.redfin.com/OR/Portland/67-NE-134th-Pl-97230/home/171721106,RMLS,21373988,45.523046,-122.52506100000001,POINT (-13639427.39993478 5704243.683065063)
MLS Listing,Single Family Residential,14260 NW Linmere Ln,Portland,OR,97229,1499000,3,4.0,HARTUNG FARMS,3744,21780,2003,72,400,192,Active,http://www.redfin.com/OR/Portland/14260-NW-Linmere-Ln-97229/home/25853133,RMLS,21442324,45.542201399999996,-122.82394779999998,POINT (-13672699.32631561 5707287.737560291)
MLS Listing,Single Family Residential,376 NW 81st Pl,Portland,OR,97229,1399000,4,4.0,WEST HILLS,4118,30927,2003,75,340,42,Active,http://www.redfin.com/OR/Portland/376-NW-81st-Pl-97229/home/25808311,RMLS,21175095,45.5257319,-122.75998249999999,POINT (-13665578.74169117 5704670.4467439)
MLS Listing,Single Family Residential,13394 NW Keeton Park Ln,Portland,OR,97229,850000,5,2.5,WILLOW CREEK HEIGHTS,3146,6098,2002,81,270,33,Active,http://www.redfin.com/OR/Portland/13394-NW-Keeton-Park-Ln-97229/home/25750549,RMLS,21383126,45.5479995,-122.81477350000002,POINT (-13671678.04791123 5708209.339247982)
MLS Listing,Single Family Residential,3632 SW 64th Pl,Portland,OR,97221,1875000,5,6.5,Laurian Grove,4834,15681,2016,85,388,158,Active,http://www.redfin.com/OR/Portland/3632-SW-64th-Pl-97221/home/25877694,RMLS,21326851,45.49646,-122.742695,POINT (-13663654.30599408 5700020.521815492)
MLS Listing,Single Family Residential,1129 NW Eloise Ln,Portland,OR,97229,1447000,5,4.5,NORTHWEST HEIGHTS,4840,43560,2007,98,299,333,Active,http://www.redfin.com/OR/Portland/1129-NW-Eloise-Ln-97229/home/25756514,RMLS,21089970,45.531504999999996,-122.75021670000001,POINT (-13664491.61780799 5705587.805784872)
MLS Listing,Single Family Residential,9138 NW Murdock St,Portland,OR,97229,1250000,6,4.0,FOREST HEIGHTS,3655,10018,2002,99,342,52,Active,http://www.redfin.com/OR/Portland/9138-NW-Murdock-St-97229/home/26455184,RMLS,21614570,45.5437877,-122.77118020000002,POINT (-13666825.26395323 5707539.868774458)
MLS Listing,Single Family Residential,9310 SE Emmert View Ct,Happy Valley,OR,97086,839900,5,3.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",3575,8712,2004,100,235,70,Active,http://www.redfin.com/OR/Happy-Valley/9310-SE-Emmert-View-Ct-97086/home/25777736,RMLS,21586447,45.4573085,-122.5671469,POINT (-13644112.38089236 5693804.971093095)
MLS Listing,Single Family Residential,6351 SW Laber Rd,Portland,OR,97221,1475000,4,3.5,"Portland West, Raleigh Hills",4479,24829,2014,113,329,125,Active,http://www.redfin.com/OR/Portland/6351-SW-Laber-Rd-97221/home/45474318,RMLS,21211205,45.4962852,-122.7424172,POINT (-13663623.38143954 5699992.761598184)
MLS Listing,Single Family Residential,8321 NW Ridgetop Ct,Portland,OR,97229,1950000,5,5.5,"Portland West, Raleigh Hills",6859,13503,2001,131,284,142,Active,http://www.redfin.com/OR/Portland/8321-NW-Ridgetop-Ct-97229/home/26575094,RMLS,21417319,45.5439057,-122.76237379999999,POINT (-13665844.93998951 5707558.62432778)
MLS Listing,Townhouse,628 SW Rustica Ter,Portland,OR,97225,420000,2,2.5,"Portland West, Raleigh Hills",1392,871,2005,141,302,292,Active,http://www.redfin.com/OR/Portland/628-SW-Rustica-Ter-97225/home/26725464,RMLS,21235112,45.5150555,-122.7838272,POINT (-13668233.12155329 5702974.189916658)
MLS Listing,Single Family Residential,3767 NW Devoto Ln,Portland,OR,97229,3195000,5,5.0,FOREST HEIGHTS,8022,11761,2002,145,398,50,Active,http://www.redfin.com/OR/Portland/3767-NW-Devoto-Ln-97229/home/26304659,RMLS,21566335,45.551069399999996,-122.77259270000002,POINT (-13666982.50273398 5708697.335004937)
MLS Listing,Single Family Residential,8851 SE Denali Dr,Happy Valley,OR,97086,1988000,7,7.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",8017,20037,2007,183,248,33,Active,http://www.redfin.com/OR/Happy-Valley/8851-SE-Denali-Dr-97086/home/25835521,RMLS,21500824,45.4587011,-122.5118153,POINT (-13637952.89535558 5694025.981190567)
MLS Listing,Single Family Residential,9330 SE Emmert View Ct,Happy Valley,OR,97086,1800000,5,3.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",6740,10454,2005,186,267,70,Active,http://www.redfin.com/OR/Happy-Valley/9330-SE-Emmert-View-Ct-97086/home/25762704,RMLS,21510573,45.4570224,-122.5661807,POINT (-13644004.82400035 5693759.566779094)
PAST SALE,Single Family Residential,8412 NW Hawkins Blvd,Portland,OR,97229,909900,4,3.5,Forest Heights,4267,9583,2003,1747,213,49,Sold,http://www.redfin.com/OR/Portland/8412-NW-Hawkins-Blvd-97229/home/26576115,RMLS,16001317,45.5332885,-122.7639178,POINT (-13666016.81728329 5705871.227128568)
PAST SALE,Single Family Residential,4243 NW Twilight Ter,Portland,OR,97229,800000,4,3.5,SKYLINE HEIGHTS,4694,7840,2007,843,170,47,Sold,http://www.redfin.com/OR/Portland/4243-NW-Twilight-Ter-97229/home/25772718,RMLS,19137941,45.551686600000004,-122.78448359999999,POINT (-13668306.19166705 5708795.449230287)
PAST SALE,Single Family Residential,16063 SE Flavel Dr,Portland,OR,97236,530000,4,2.5,Portland Southeast,1885,6098,2001,64,281,33,Sold,http://www.redfin.com/OR/Portland/16063-SE-Flavel-Dr-97236/home/26298171,RMLS,21165861,45.47192929999999,-122.49828190000001,POINT (-13636446.36415888 5696125.611303433)
PAST SALE,Single Family Residential,7335 SE 157th Ave,Portland,OR,97236,584000,4,2.5,PLEASANT VALLEY,2477,6098,2002,73,236,33,Sold,http://www.redfin.com/OR/Portland/7335-SE-157th-Ave-97236/home/26569388,RMLS,21393819,45.4693918,-122.5016145,POINT (-13636817.3474939 5695722.811478829)
PAST SALE,Single Family Residential,16958 NW Stalder Ln,Portland,OR,97229,538500,5,3.0,ARBOR OAKS,2272,3484,2014,1230,237,105,Sold,http://www.redfin.com/OR/Portland/16958-NW-Stalder-Ln-97229/home/52329431,RMLS,18693360,45.56911029999999,-122.8517088,POINT (-13675789.66669953 5711565.681382057)
